Date,VesselID,Port,Region,VesselType,CargoVolume_Tons,PredictedDelay_Min,ActualDelay_Min,DwellTime_Hours,FuelConsumption_Tons,OnTime
2025-05-30,V1866,Visakhapatnam,East,Bulk Carrier,7394.5,60.0,66.7,10.7,189.8,False
2025-05-30,V1867,Mumbai,West,Bulk Carrier,3119.8,0.0,0.0,8.3,64.5,True
2025-05-31,V1868,Cochin,South,Ro-Ro,2198.6,54.6,49.3,22.4,52.5,False
2025-05-31,V1869,Kandla,West,General Cargo,5779.7,21.0,0.0,30.4,130.5,True
2025-05-31,V1870,Visakhapatnam,East,General Cargo,1761.9,31.3,25.7,18.7,51.1,True
2025-05-31,V1871,Chennai,South,Tanker,3398.5,16.3,22.4,11.3,98.6,True
2025-05-31,V1872,Kolkata,East,Tanker,1137.7,5.6,0.0,9.8,24.9,True
2025-05-31,V1873,Kandla,West,Ro-Ro,1654.1,6.6,0.0,18.2,38.8,True
2025-05-31,V1874,Kolkata,East,General Cargo,2449.2,27.1,28.8,15.7,69.6,True
2025-06-01,V1875,Mumbai,West,Tanker,899.9,5.2,4.3,21.3,21.8,True
2025-06-01,V1876,Mumbai,West,Tanker,6034.5,29.3,39.6,16.4,101.4,False
2025-06-01,V1877,Mumbai,West,General Cargo,3526.7,0.0,3.2,15.9,61.5,True
2025-06-01,V1878,Cochin,South,Ro-Ro,2938.9,29.0,32.9,20.3,58.2,False
2025-06-01,V1879,Kolkata,East,Tanker,1218.1,4.3,5.2,15.8,30.5,True
2025-06-03,V1880,Cochin,South,General Cargo,3478.5,0.0,0.0,20.0,74.6,True
2025-06-03,V1881,Chennai,South,Tanker,3680.5,10.5,19.1,16.0,86.7,True
2025-06-03,V1882,Mumbai,West,General Cargo,12002.8,0.0,6.3,19.7,350.8,True
2025-06-03,V1883,Cochin,South,Bulk Carrier,1586.1,32.3,41.3,17.8,27.6,False
2025-06-04,V1884,Kolkata,East,Tanker,985.4,44.2,36.0,19.5,15.8,False
2025-06-04,V1885,Cochin,South,Ro-Ro,1277.3,1.8,25.4,35.0,20.5,True
2025-06-04,V1886,Chennai,South,General Cargo,2123.8,5.6,0.0,21.6,38.7,True
2025-06-04,V1887,Cochin,South,Container,4990.4,0.0,3.3,10.4,145.5,True
2025-06-04,V1888,Kolkata,East,General Cargo,10920.6,60.0,49.7,3.7,238.3,False
2025-06-05,V1889,Kandla,West,Tanker,3996.9,0.0,2.0,22.2,92.4,True
2025-06-05,V1890,Chennai,South,General Cargo,3090.0,18.3,32.6,4.0,55.1,False
2025-06-05,V1891,Mumbai,West,Ro-Ro,2128.7,27.3,35.4,19.6,35.8,False
2025-06-05,V1892,Visakhapatnam,East,Tanker,6779.6,21.3,11.5,7.8,145.5,True
2025-06-05,V1893,Mumbai,West,Tanker,2302.7,65.9,73.0,16.3,44.4,False
2025-06-06,V1894,Kolkata,East,Bulk Carrier,4600.2,27.8,35.8,28.6,94.1,False
2025-06-06,V1895,Chennai,South,Tanker,1372.5,36.6,23.3,29.2,25.8,True
2025-06-06,V1896,Kandla,West,Bulk Carrier,1013.5,18.5,34.2,20.5,16.5,False
2025-06-06,V1897,Chennai,South,Bulk Carrier,1970.9,0.0,7.5,27.4,43.4,True
2025-06-06,V1898,Chennai,South,Container,5538.8,0.3,0.0,10.4,106.9,True
2025-06-07,V1899,Kolkata,East,Container,2169.1,16.0,18.6,12.4,53.3,True
2025-06-07,V1900,Visakhapatnam,East,General Cargo,4214.7,0.0,14.7,28.6,104.4,True
2025-06-07,V1901,Cochin,South,General Cargo,1193.6,22.4,10.2,15.3,33.5,True
2025-06-08,V1902,Mumbai,West,Tanker,5583.5,0.0,0.0,15.7,135.2,True
2025-06-08,V1903,Visakhapatnam,East,Bulk Carrier,595.8,45.6,39.2,19.9,14.9,False
2025-06-08,V1904,Visakhapatnam,East,Ro-Ro,2993.4,0.0,0.0,11.4,63.0,True
2025-06-08,V1905,Chennai,South,Bulk Carrier,3477.2,0.4,21.7,20.8,57.9,True
2025-06-08,V1906,Chennai,South,General Cargo,5554.1,0.0,0.0,19.3,89.4,True
2025-06-08,V1907,Chennai,South,Ro-Ro,4250.8,10.0,15.9,29.9,71.7,True
2025-06-08,V1908,Mumbai,West,Ro-Ro,3104.6,24.1,11.3,21.6,74.8,True
2025-06-09,V1909,Kolkata,East,Bulk Carrier,1898.6,49.5,54.4,13.2,30.1,False
2025-06-09,V1910,Kandla,West,General Cargo,7105.7,22.6,0.0,20.7,171.9,True
2025-06-09,V1911,Kolkata,East,Ro-Ro,1506.9,51.1,77.9,22.6,25.3,False
2025-06-09,V1912,Chennai,South,General Cargo,4224.4,20.0,1.5,23.0,85.6,True
2025-06-10,V1913,Chennai,South,Tanker,2212.7,23.4,23.7,22.9,56.6,True
2025-06-10,V1914,Kandla,West,Bulk Carrier,2590.0,16.9,24.2,30.3,56.3,True
2025-06-10,V1915,Kolkata,East,General Cargo,6263.8,20.9,4.4,18.8,156.3,True
2025-06-11,V1916,Kandla,West,Ro-Ro,4131.8,37.1,11.3,14.2,72.4,True
2025-06-11,V1917,Kolkata,East,Ro-Ro,3730.9,61.3,68.8,20.9,78.0,False
2025-06-11,V1918,Visakhapatnam,East,General Cargo,6869.7,69.8,74.5,14.6,110.7,False
2025-06-11,V1919,Kandla,West,Bulk Carrier,4316.2,30.9,26.1,19.8,128.9,True
2025-06-11,V1920,Chennai,South,General Cargo,5023.1,0.0,6.2,19.0,125.8,True
2025-06-12,V1921,Chennai,South,Tanker,2776.9,14.6,24.7,8.5,72.7,True
2025-06-12,V1922,Mumbai,West,Ro-Ro,3656.1,18.5,23.9,24.6,92.7,True
2025-06-12,V1923,Kolkata,East,General Cargo,3052.5,74.5,76.8,23.8,80.2,False
2025-06-12,V1924,Mumbai,West,General Cargo,2782.1,82.3,79.0,18.7,67.7,False
2025-06-12,V1925,Mumbai,West,Tanker,1209.1,0.0,0.0,15.5,30.6,True
2025-06-13,V1926,Mumbai,West,Bulk Carrier,4941.8,34.7,43.5,23.8,109.5,False
2025-06-13,V1927,Kolkata,East,Ro-Ro,6074.8,11.1,12.4,21.4,123.7,True
2025-06-13,V1928,Visakhapatnam,East,Bulk Carrier,4770.1,41.5,25.4,20.3,126.6,True
2025-06-13,V1929,Kandla,West,Container,7375.1,44.9,46.8,34.7,193.5,False
2025-06-14,V1930,Chennai,South,Ro-Ro,3620.2,10.9,39.5,16.4,71.2,False
2025-06-14,V1931,Kolkata,East,Container,4396.5,41.7,35.7,8.9,110.7,False
2025-06-14,V1932,Kandla,West,Container,1984.9,62.7,53.4,10.0,31.2,False
2025-06-14,V1933,Kandla,West,General Cargo,2545.2,53.4,54.1,25.3,39.5,False
2025-06-15,V1934,Kolkata,East,Bulk Carrier,4817.9,23.3,21.7,22.5,72.7,True
2025-06-15,V1935,Kandla,West,Container,3741.2,22.3,27.1,17.0,108.5,True
2025-06-15,V1936,Kolkata,East,Bulk Carrier,9903.9,0.0,19.8,19.4,284.4,True
2025-06-15,V1937,Mumbai,West,Tanker,1743.0,2.0,9.5,11.2,45.4,True
2025-06-15,V1938,Mumbai,West,Tanker,1011.0,28.7,24.6,21.2,19.8,True
2025-06-16,V1939,Chennai,South,Bulk Carrier,5068.2,1.8,0.0,17.3,122.7,True
2025-06-16,V1940,Mumbai,West,Tanker,2139.9,23.7,21.3,25.0,41.2,True
2025-06-16,V1941,Kandla,West,Bulk Carrier,2883.0,57.5,47.6,29.2,54.0,False
2025-06-16,V1942,Cochin,South,Ro-Ro,1590.5,20.9,6.8,24.5,45.3,True
2025-06-16,V1943,Kandla,West,General Cargo,5729.0,5.7,0.0,17.9,115.3,True
2025-06-17,V1944,Mumbai,West,Container,1999.3,37.1,59.8,15.1,37.9,False
2025-06-17,V1945,Mumbai,West,Tanker,4134.8,4.6,13.3,9.1,94.0,True
2025-06-17,V1946,Chennai,South,Bulk Carrier,5041.3,10.6,12.3,10.1,130.6,True
2025-06-17,V1947,Visakhapatnam,East,General Cargo,3041.7,0.0,13.6,22.3,50.0,True
2025-06-18,V1948,Visakhapatnam,East,Ro-Ro,1931.9,0.0,26.9,23.8,45.4,True
2025-06-18,V1949,Mumbai,West,Tanker,3127.9,12.4,3.6,20.5,86.0,True
2025-06-18,V1950,Chennai,South,Tanker,3272.0,49.2,36.7,24.5,87.9,False
2025-06-18,V1951,Mumbai,West,Container,995.6,0.0,0.0,9.4,17.0,True
2025-06-19,V1952,Chennai,South,Ro-Ro,1747.3,8.1,1.5,18.5,40.5,True
2025-06-19,V1953,Cochin,South,General Cargo,6846.4,44.3,30.4,31.0,193.9,False
2025-06-20,V1954,Kandla,West,Container,2793.7,0.0,0.0,16.4,62.5,True
2025-06-20,V1955,Mumbai,West,Ro-Ro,4857.3,54.3,59.9,21.1,114.9,False
2025-06-20,V1956,Visakhapatnam,East,General Cargo,2009.6,11.8,3.1,19.7,42.0,True
2025-06-20,V1957,Mumbai,West,General Cargo,3263.4,10.9,23.4,14.2,49.1,True
2025-06-21,V1958,Visakhapatnam,East,Bulk Carrier,1784.7,21.3,42.5,14.4,48.8,False
2025-06-21,V1959,Cochin,South,Bulk Carrier,6365.5,32.4,38.5,14.6,144.2,False
2025-06-21,V1960,Kolkata,East,Ro-Ro,5565.1,11.1,0.0,26.3,158.7,True
2025-06-22,V1961,Mumbai,West,General Cargo,3546.6,0.0,0.0,30.2,97.4,True
2025-06-22,V1962,Kolkata,East,Bulk Carrier,4750.6,29.0,24.6,32.4,73.5,True
2025-06-22,V1963,Visakhapatnam,East,Ro-Ro,2993.7,0.8,11.7,11.8,85.6,True
2025-06-22,V1964,Chennai,South,Container,3398.8,30.5,16.0,22.9,87.1,True
2025-06-22,V1965,Visakhapatnam,East,Tanker,2348.0,42.5,35.4,16.1,62.8,False
2025-06-22,V1966,Mumbai,West,General Cargo,6528.2,0.0,0.0,20.7,120.3,True
2025-06-23,V1967,Visakhapatnam,East,General Cargo,3136.7,44.7,55.3,23.8,51.6,False
2025-06-23,V1968,Visakhapatnam,East,General Cargo,4830.5,48.2,49.7,13.1,122.7,False
2025-06-23,V1969,Mumbai,West,Ro-Ro,2121.9,41.4,66.3,24.6,46.9,False
2025-06-23,V1970,Kandla,West,Container,8742.6,37.9,28.1,25.4,236.2,True
2025-06-24,V1971,Cochin,South,Ro-Ro,4696.5,19.8,4.4,17.3,89.6,True
2025-06-24,V1972,Kolkata,East,Tanker,5175.6,22.1,17.3,12.4,132.6,True
2025-06-24,V1973,Cochin,South,Container,4496.2,17.2,28.8,11.0,99.9,True
2025-06-24,V1974,Kolkata,East,Container,4929.5,2.0,27.1,5.5,107.2,True
2025-06-24,V1975,Kolkata,East,Bulk Carrier,7780.2,14.1,0.0,23.4,213.9,True
2025-06-24,V1976,Cochin,South,Container,1402.8,48.1,55.6,16.5,27.6,False
2025-06-24,V1977,Visakhapatnam,East,Tanker,2568.8,0.0,0.0,24.7,75.2,True
2025-06-25,V1978,Chennai,South,Container,1490.4,51.9,48.8,14.9,40.3,False
2025-06-25,V1979,Kolkata,East,General Cargo,4115.2,16.8,1.6,23.1,92.6,True
2025-06-25,V1980,Kolkata,East,Bulk Carrier,7262.3,38.9,27.2,12.6,127.6,True
2025-06-25,V1981,Cochin,South,Ro-Ro,3769.6,40.2,18.2,20.0,72.6,True
2025-06-25,V1982,Cochin,South,Ro-Ro,2226.9,0.0,8.9,17.5,56.2,True
2025-06-25,V1983,Cochin,South,Bulk Carrier,2314.4,27.7,25.8,7.2,38.9,True
2025-06-25,V1984,Chennai,South,Container,6235.4,28.3,39.9,20.9,123.5,False
2025-06-25,V1985,Cochin,South,Ro-Ro,1195.9,14.3,17.0,14.7,30.7,True
2025-06-25,V1986,Mumbai,West,Tanker,1179.0,32.7,15.7,14.2,24.3,True
2025-06-26,V1987,Chennai,South,Container,4295.8,0.0,6.1,23.7,83.0,True
2025-06-26,V1988,Chennai,South,Container,1981.7,0.0,9.4,15.4,57.6,True
2025-06-26,V1989,Kolkata,East,Tanker,3913.5,5.1,0.0,8.2,70.9,True
2025-06-26,V1990,Visakhapatnam,East,Ro-Ro,1854.2,0.0,0.0,21.7,29.6,True
2025-06-27,V1991,Visakhapatnam,East,Ro-Ro,2738.9,0.0,0.0,21.2,41.7,True
2025-06-27,V1992,Kolkata,East,Container,5325.0,3.4,0.0,7.0,103.4,True
2025-06-27,V1993,Cochin,South,Bulk Carrier,4009.9,35.4,42.8,22.2,81.8,False
2025-06-27,V1994,Kolkata,East,Tanker,1864.0,0.0,2.9,16.6,50.2,True
2025-06-27,V1995,Mumbai,West,Tanker,3640.8,0.0,0.0,23.7,89.0,True
2025-06-27,V1996,Kolkata,East,Container,2128.8,36.6,42.3,17.6,42.6,False
2025-06-28,V1997,Kolkata,East,Ro-Ro,7435.8,11.0,0.0,25.6,121.1,True
2025-06-28,V1998,Kandla,West,Ro-Ro,2240.0,32.3,39.1,10.7,54.1,False
2025-06-28,V1999,Kandla,West,Tanker,6066.0,55.6,43.2,18.9,138.4,False
2025-06-28,V2000,Chennai,South,Ro-Ro,7183.5,2.4,3.2,15.9,143.9,True
2025-06-28,V2001,Cochin,South,Ro-Ro,1117.6,18.1,28.9,16.0,18.0,True
2025-06-28,V2002,Kolkata,East,General Cargo,3319.2,19.0,25.0,21.5,80.5,True
2025-06-28,V2003,Kolkata,East,Container,3418.8,31.5,28.8,13.9,87.6,True
2025-06-29,V2004,Cochin,South,Ro-Ro,1832.0,40.5,34.3,2.0,34.9,False
2025-06-29,V2005,Mumbai,West,Ro-Ro,2703.6,49.9,50.9,22.4,70.8,False
2025-06-30,V2006,Visakhapatnam,East,Bulk Carrier,3514.0,9.9,8.2,17.4,91.9,True
2025-06-30,V2007,Visakhapatnam,East,Tanker,4198.3,47.8,62.4,16.8,122.2,False
2025-06-30,V2008,Kolkata,East,Container,1755.6,56.8,20.9,19.3,31.1,True
2025-06-30,V2009,Mumbai,West,Tanker,3240.6,52.2,58.3,30.9,89.0,False
2025-06-30,V2010,Cochin,South,Tanker,3695.5,8.3,0.0,19.5,58.3,True
2025-06-30,V2011,Kolkata,East,Ro-Ro,2644.2,0.0,4.5,16.4,60.2,True
2025-07-01,V2012,Visakhapatnam,East,Ro-Ro,2339.6,0.0,17.6,11.2,43.1,True
2025-07-01,V2013,Chennai,South,Ro-Ro,7301.4,10.3,0.0,21.0,202.9,True
2025-07-01,V2014,Kolkata,East,Ro-Ro,5267.6,0.0,0.0,7.8,126.9,True
2025-07-01,V2015,Mumbai,West,Tanker,4710.2,43.0,51.2,27.9,131.3,False
2025-07-01,V2016,Visakhapatnam,East,Ro-Ro,3540.3,20.0,27.2,22.2,77.2,True
2025-07-01,V2017,Kolkata,East,Container,1962.4,21.5,2.1,5.2,39.7,True
2025-07-02,V2018,Mumbai,West,Ro-Ro,3717.8,57.9,62.8,11.2,68.5,False
2025-07-02,V2019,Kolkata,East,General Cargo,2846.8,2.3,0.0,16.0,45.4,True
2025-07-02,V2020,Cochin,South,Bulk Carrier,3359.6,12.1,0.0,17.3,64.0,True
2025-07-03,V2021,Mumbai,West,Bulk Carrier,3934.3,36.5,49.5,13.9,114.8,False
2025-07-03,V2022,Visakhapatnam,East,Ro-Ro,4170.9,29.4,18.1,17.3,122.8,True
2025-07-03,V2023,Mumbai,West,Bulk Carrier,2648.5,13.1,18.9,8.5,51.4,True
2025-07-03,V2024,Mumbai,West,Bulk Carrier,3487.0,8.8,0.0,17.4,56.8,True
2025-07-03,V2025,Cochin,South,Tanker,3554.0,52.9,68.3,17.5,91.7,False
2025-07-03,V2026,Kolkata,East,Ro-Ro,1263.1,13.3,15.4,18.5,34.3,True
2025-07-03,V2027,Visakhapatnam,East,Container,1580.2,17.6,4.3,19.3,33.8,True
2025-07-04,V2028,Visakhapatnam,East,Bulk Carrier,2014.3,39.4,41.5,14.5,51.7,False
2025-07-04,V2029,Cochin,South,Ro-Ro,3163.0,0.0,14.0,22.8,68.9,True
2025-07-04,V2030,Kolkata,East,Tanker,5871.7,0.0,0.0,3.6,127.2,True
2025-07-04,V2031,Kandla,West,Container,4725.3,37.1,50.0,19.4,110.4,False
2025-07-04,V2032,Visakhapatnam,East,Bulk Carrier,2065.7,25.2,42.8,15.6,45.6,False
2025-07-05,V2033,Visakhapatnam,East,Tanker,7128.8,0.0,21.4,12.7,170.4,True
2025-07-05,V2034,Kandla,West,Tanker,4905.8,35.4,41.5,20.0,113.5,False
2025-07-05,V2035,Cochin,South,Tanker,1268.2,0.0,0.0,9.0,24.1,True
2025-07-05,V2036,Chennai,South,Container,2502.3,0.0,6.2,16.9,66.4,True
2025-07-05,V2037,Mumbai,West,Bulk Carrier,957.5,13.4,17.8,3.7,25.3,True
2025-07-05,V2038,Kandla,West,General Cargo,4923.9,71.6,73.5,16.8,114.0,False
2025-07-05,V2039,Kandla,West,General Cargo,8518.2,0.0,5.0,19.7,219.0,True
2025-07-05,V2040,Mumbai,West,Tanker,763.7,19.2,19.6,11.0,14.3,True
2025-07-05,V2041,Kolkata,East,Ro-Ro,4933.7,41.8,45.7,17.0,81.9,False
2025-07-05,V2042,Chennai,South,General Cargo,3400.7,50.0,50.2,16.4,95.0,False
2025-07-06,V2043,Kolkata,East,Ro-Ro,4315.9,0.0,0.0,21.3,104.0,True
2025-07-06,V2044,Chennai,South,Container,1203.6,49.2,53.7,14.7,27.7,False
2025-07-06,V2045,Chennai,South,Container,3767.0,0.0,0.0,15.1,67.6,True
2025-07-06,V2046,Kandla,West,Bulk Carrier,1051.9,0.0,0.0,25.1,24.3,True
2025-07-07,V2047,Cochin,South,Ro-Ro,7375.7,94.5,93.1,21.0,138.5,False
2025-07-07,V2048,Mumbai,West,Tanker,2023.9,19.8,6.3,15.5,46.6,True
2025-07-07,V2049,Cochin,South,Tanker,1214.4,7.9,13.4,24.4,24.0,True
2025-07-07,V2050,Cochin,South,Container,2809.1,18.0,16.5,10.2,53.3,True
2025-07-07,V2051,Visakhapatnam,East,General Cargo,4124.6,20.3,16.6,18.6,91.0,True
2025-07-08,V2052,Kolkata,East,Tanker,2345.2,23.8,20.3,23.4,50.2,True
2025-07-08,V2053,Chennai,South,Bulk Carrier,3280.2,68.3,71.4,24.2,86.3,False
2025-07-08,V2054,Kolkata,East,General Cargo,4056.4,6.8,0.0,22.0,73.9,True
2025-07-08,V2055,Chennai,South,Container,4343.6,0.0,0.0,13.6,94.7,True
2025-07-08,V2056,Chennai,South,Bulk Carrier,2196.4,24.7,24.1,16.9,52.4,True
2025-07-08,V2057,Chennai,South,Ro-Ro,2324.5,0.0,21.7,17.4,52.5,True
2025-07-08,V2058,Mumbai,West,Tanker,2224.6,0.0,5.4,14.8,61.9,True
2025-07-08,V2059,Visakhapatnam,East,General Cargo,3229.4,2.0,0.0,9.2,81.0,True
2025-07-09,V2060,Kolkata,East,Ro-Ro,6188.1,0.0,0.0,13.9,106.1,True
2025-07-09,V2061,Visakhapatnam,East,Bulk Carrier,4893.8,49.1,43.9,11.5,109.8,False
2025-07-09,V2062,Visakhapatnam,East,Container,3713.7,84.0,79.1,20.6,80.1,False
2025-07-09,V2063,Mumbai,West,Tanker,2849.0,2.1,0.0,17.6,75.4,True
2025-07-09,V2064,Kandla,West,Ro-Ro,5058.4,0.0,0.0,20.9,134.1,True
2025-07-09,V2065,Visakhapatnam,East,Ro-Ro,2614.5,9.3,0.0,23.8,67.0,True
2025-07-09,V2066,Kandla,West,General Cargo,1037.4,0.0,13.0,23.4,31.0,True
2025-07-10,V2067,Mumbai,West,Bulk Carrier,1364.4,0.0,14.1,14.0,28.9,True
2025-07-10,V2068,Kolkata,East,Container,3470.3,22.4,44.0,24.7,64.6,False
2025-07-10,V2069,Kandla,West,Ro-Ro,3517.4,25.8,28.6,14.5,101.3,True
2025-07-11,V2070,Cochin,South,General Cargo,5740.1,18.1,41.0,19.8,139.1,False
2025-07-11,V2071,Kolkata,East,Bulk Carrier,949.9,26.6,45.3,21.9,16.2,False
2025-07-11,V2072,Visakhapatnam,East,General Cargo,2272.5,14.1,10.8,20.5,49.2,True
2025-07-11,V2073,Chennai,South,Bulk Carrier,3201.1,0.0,0.0,24.7,81.5,True
2025-07-12,V2074,Kandla,West,General Cargo,2054.1,43.5,38.5,22.3,54.9,False
2025-07-12,V2075,Mumbai,West,Container,6399.0,14.2,21.3,26.1,149.1,True
2025-07-12,V2076,Visakhapatnam,East,Bulk Carrier,3893.4,56.1,61.3,17.8,88.4,False
2025-07-12,V2077,Kolkata,East,Bulk Carrier,5963.3,0.0,0.0,14.7,144.5,True
2025-07-12,V2078,Chennai,South,Tanker,3879.1,20.8,16.8,11.1,65.4,True
2025-07-12,V2079,Cochin,South,Bulk Carrier,3755.5,28.1,27.4,21.0,90.7,True
2025-07-13,V2080,Kolkata,East,General Cargo,2636.9,0.0,9.2,8.2,72.1,True
2025-07-13,V2081,Kolkata,East,Container,3142.5,33.9,34.1,24.7,87.3,False
2025-07-13,V2082,Kolkata,East,Bulk Carrier,3891.7,0.0,12.6,2.0,59.1,True
2025-07-13,V2083,Cochin,South,General Cargo,4631.1,47.5,70.9,20.9,74.1,False
2025-07-13,V2084,Kolkata,East,Bulk Carrier,1931.7,60.2,63.1,17.2,45.0,False
2025-07-13,V2085,Cochin,South,Tanker,1934.5,0.3,14.8,25.1,47.8,True
2025-07-14,V2086,Visakhapatnam,East,General Cargo,4310.5,0.7,0.0,16.1,83.8,True
2025-07-14,V2087,Mumbai,West,General Cargo,3398.2,0.0,0.0,18.3,87.9,True
2025-07-14,V2088,Cochin,South,Bulk Carrier,1880.1,41.6,65.6,22.1,42.2,False
2025-07-14,V2089,Visakhapatnam,East,General Cargo,4487.2,0.0,0.0,16.7,74.3,True
2025-07-15,V2090,Chennai,South,Bulk Carrier,965.0,16.8,18.9,12.1,28.9,True
2025-07-15,V2091,Cochin,South,General Cargo,1958.3,24.1,1.6,24.4,42.7,True
2025-07-15,V2092,Cochin,South,General Cargo,3878.2,9.2,2.4,13.0,66.6,True
2025-07-15,V2093,Kolkata,East,General Cargo,1192.9,37.2,33.6,26.1,34.9,False
2025-07-15,V2094,Mumbai,West,Container,3422.3,0.0,16.0,17.6,80.9,True
2025-07-16,V2095,Mumbai,West,Container,4029.8,15.4,0.0,15.0,68.4,True
2025-07-16,V2096,Cochin,South,General Cargo,4189.7,20.1,23.9,4.2,109.4,True
2025-07-16,V2097,Kolkata,East,Bulk Carrier,4749.0,27.6,35.8,14.4,104.7,False
2025-07-16,V2098,Visakhapatnam,East,Ro-Ro,2136.4,0.0,14.0,16.3,63.4,True
2025-07-16,V2099,Visakhapatnam,East,Container,1488.0,0.0,6.6,17.9,38.0,True
2025-07-16,V2100,Kandla,West,General Cargo,3366.9,0.5,13.5,25.1,90.5,True
2025-07-16,V2101,Kolkata,East,Tanker,1900.9,0.0,14.2,13.4,51.6,True
2025-07-16,V2102,Kandla,West,Bulk Carrier,1941.5,8.9,17.6,33.0,42.5,True
2025-07-17,V2103,Cochin,South,Ro-Ro,3413.3,63.5,65.2,18.8,64.9,False
2025-07-17,V2104,Kolkata,East,Ro-Ro,6590.3,61.8,65.2,16.7,159.9,False
2025-07-17,V2105,Mumbai,West,Container,2647.1,0.0,0.0,28.4,56.0,True
2025-07-17,V2106,Chennai,South,Ro-Ro,1118.6,22.1,8.8,30.2,25.1,True
2025-07-17,V2107,Kandla,West,Ro-Ro,1720.8,71.5,71.4,27.8,36.2,False
2025-07-17,V2108,Kandla,West,Bulk Carrier,4717.7,47.0,49.9,20.4,128.8,False
2025-07-17,V2109,Kolkata,East,General Cargo,3801.8,17.1,14.0,12.0,105.8,True
2025-07-17,V2110,Chennai,South,Tanker,2311.0,0.0,0.0,19.8,34.9,True
2025-07-17,V2111,Cochin,South,Tanker,1358.5,54.4,31.4,25.1,35.1,False
2025-07-17,V2112,Cochin,South,Tanker,7534.5,45.9,54.6,30.6,166.9,False
2025-07-17,V2113,Kandla,West,Bulk Carrier,3320.5,0.0,23.8,23.0,96.7,True
2025-07-17,V2114,Kolkata,East,General Cargo,2292.8,24.2,22.5,20.6,65.7,True
2025-07-17,V2115,Visakhapatnam,East,Container,2060.9,0.0,2.2,20.9,59.6,True
2025-07-18,V2116,Kolkata,East,Bulk Carrier,3261.6,13.0,12.0,29.8,65.3,True
2025-07-18,V2117,Kandla,West,Container,5514.9,19.0,32.1,23.2,123.2,False
2025-07-18,V2118,Kolkata,East,Ro-Ro,2919.7,19.6,2.9,18.7,54.7,True
2025-07-18,V2119,Chennai,South,Bulk Carrier,2176.9,9.5,21.9,14.0,58.0,True
2025-07-18,V2120,Mumbai,West,Container,1774.2,7.1,5.5,24.1,48.2,True
2025-07-18,V2121,Kolkata,East,Ro-Ro,3141.2,55.9,55.4,15.3,61.7,False
2025-07-18,V2122,Visakhapatnam,East,Ro-Ro,3804.4,1.1,26.1,12.4,73.6,True
2025-07-18,V2123,Chennai,South,Bulk Carrier,3363.3,51.1,46.0,21.8,86.8,False
2025-07-19,V2124,Kolkata,East,General Cargo,4712.7,17.1,52.4,21.7,134.5,False
2025-07-19,V2125,Cochin,South,Tanker,3847.2,22.2,25.1,16.4,86.3,True
2025-07-19,V2126,Chennai,South,Bulk Carrier,5857.0,8.4,8.6,15.5,152.1,True
2025-07-19,V2127,Kandla,West,General Cargo,1838.2,5.0,0.0,25.9,37.7,True
2025-07-19,V2128,Kandla,West,Ro-Ro,3522.8,0.0,0.0,26.7,91.2,True
2025-07-19,V2129,Kolkata,East,Ro-Ro,2917.6,0.0,3.7,10.3,85.0,True
2025-07-20,V2130,Mumbai,West,Container,3401.3,12.8,15.3,29.9,78.6,True
2025-07-20,V2131,Kandla,West,General Cargo,4465.0,8.9,14.5,20.2,124.3,True
2025-07-20,V2132,Kandla,West,Bulk Carrier,2109.5,42.5,38.8,21.2,36.8,False
2025-07-20,V2133,Chennai,South,General Cargo,4954.2,31.4,36.7,16.2,88.7,False
2025-07-20,V2134,Kolkata,East,Container,1039.6,50.2,50.7,21.4,24.7,False
2025-07-20,V2135,Mumbai,West,Tanker,4391.4,34.9,27.3,22.9,92.8,True
2025-07-20,V2136,Kandla,West,General Cargo,4658.2,0.0,0.0,22.0,96.1,True
2025-07-20,V2137,Cochin,South,Ro-Ro,3470.8,0.0,12.6,16.3,80.7,True
2025-07-20,V2138,Kolkata,East,General Cargo,1965.1,0.0,9.4,12.6,30.1,True
2025-07-21,V2139,Mumbai,West,Container,1278.3,0.0,2.4,10.6,32.0,True
2025-07-21,V2140,Kandla,West,Bulk Carrier,3832.9,20.8,15.3,19.0,72.7,True
2025-07-21,V2141,Kolkata,East,Tanker,8756.9,2.6,23.8,25.8,256.0,True
2025-07-21,V2142,Kandla,West,Tanker,2920.1,1.8,13.1,25.0,79.8,True
2025-07-21,V2143,Mumbai,West,Ro-Ro,1833.3,34.9,23.8,11.7,47.5,True
2025-07-22,V2144,Mumbai,West,General Cargo,2884.4,0.0,6.5,15.7,63.9,True
2025-07-23,V2145,Visakhapatnam,East,Bulk Carrier,3921.4,0.0,4.3,16.2,81.2,True
2025-07-23,V2146,Kolkata,East,General Cargo,6056.9,29.2,39.3,11.3,157.7,False
2025-07-23,V2147,Kolkata,East,Container,3346.0,54.1,53.5,23.4,73.5,False
2025-07-23,V2148,Kandla,West,General Cargo,2717.2,37.6,41.8,21.7,45.3,False
2025-07-23,V2149,Kandla,West,General Cargo,3339.0,40.7,22.5,4.3,67.5,True
2025-07-24,V2150,Kolkata,East,General Cargo,4776.2,63.1,64.6,18.6,104.9,False
2025-07-24,V2151,Cochin,South,General Cargo,2104.0,25.1,15.8,15.0,48.4,True
2025-07-24,V2152,Mumbai,West,Bulk Carrier,1658.6,25.4,19.9,20.8,42.8,True
